Country Name,Country Code,Series Name,Series Code,2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Uruguay,URY,Starting a business - Score,IC.REG.STRT.BUS.DFRN,54.4,56.7,59.1,59.1,57.6,69.2,64.3,64.1,89.5,89.6,89.7,89.8,89.9,89.8,89.8,89.8,89.6
Uruguay,URY,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,51.3,48.2,43.9,44.2,46,43.5,40,42.1,24.9,24,23.5,22.8,21.7,22.5,22.5,22.6,24.1
Uruguay,URY,Starting a business: Cost - Women (% of income per capita),IC.REG.COST.PC.FE.ZS,51.3,48.2,43.9,44.2,46,43.5,40,42.1,24.9,24,23.5,22.8,21.7,22.5,22.5,22.6,24.1
Uruguay,URY,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,11,11,11,10,11,11,11,11,5,5,5,5,5,5,5,5,5
Uruguay,URY,Starting a business: Procedures required - Women (number),IC.REG.PROC.FE.NO,11,11,11,10,11,11,11,11,5,5,5,5,5,5,5,5,5
Uzbekistan,UZB,Ease of doing business score (DB15 methodology),IC.BUS.EASE.DFRN.DB15,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uzbekistan,UZB,Getting credit (DB05-14 methodology) - Score,IC.CRED.ACC.CRD.DB0514.DFRN,..,12.5,12.5,12.5,12.5,12.5,12.5,12.5,31.3,37.5,43.8,..,..,..,..,..,..
Uzbekistan,UZB,Getting credit (DB15-20 methodology) - Score,IC.CRED.ACC.CRD.DB1519.DFRN,..,..,..,..,..,..,..,..,..,..,40,40,65,65,65,65,65
Uzbekistan,UZB,Getting electricity (DB16-20 methodology) - Score,IC.ELC.ACES.DFRN.DB1619,..,..,..,..,..,..,..,..,..,..,..,70.4,71.3,71.8,85.5,86,86.9
Uzbekistan,UZB,Getting electricity (DB10-15 methodology) - Score,IC.ELC.ACES.DFRN.DB1015,..,..,..,..,..,..,45.2,49.9,53.3,57.2,59.1,60.5,..,..,..,..,..
Uzbekistan,UZB,Getting electricity: Cost to get electricity (% of income per capita),IC.ELC.ACS.COST,..,..,..,..,..,..,5092.9,3953.1,3125.8,2489.5,2032.5,1688.1,1393.1,1232.5,883.1,705.2,441.2
Uzbekistan,UZB,Getting electricity: Price of electricity (US cents per kWh) (DB16-20 methodology),IC.ELC.PRI.KH.DB1619,..,..,..,..,..,..,..,..,..,..,..,6.4,6.2,6.5,6.8,5.7,5.2
Uzbekistan,UZB,Global: Ease of doing business score (DB17-20 methodology),IC.BUS.EASE.DFRN.XQ.DB1719,..,..,..,..,..,..,..,..,..,..,..,..,61.7,62.1,66.6,67.8,69.9
Uzbekistan,UZB,Global: Ease of doing business score (DB15 methodology),IC.BUS.EASE.DFRN.DB16,..,..,..,..,..,..,..,..,..,..,47.9,52.3,..,..,..,..,..
Uzbekistan,UZB,Global: Ease of doing business score (DB10-14 methodology),IC.BUS.EASE.DFRN.DB1014,..,..,..,..,..,..,40.2,41.1,44.1,46.2,47.9,..,..,..,..,..,..
Uzbekistan,UZB,Getting electricity: Total duration and frequency of outages per customer a year (0-3) (DB16-20 methodology),IC.ELC.OUTG.FREQ.DURS.03.DB1619,..,..,..,..,..,..,..,..,..,..,..,3,3,3,3,3,3
Uzbekistan,UZB,Rank: Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69
Uzbekistan,UZB,Rank: Getting credit (1=most business-friendly regulations),IC.CRED.ACC.CRD.RK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67
Uzbekistan,UZB,Rank: Starting a business (1=most business-friendly regulations),IC.REG.STRT.BUS.RK.DB19,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8
Uzbekistan,UZB,Starting a business - Score,IC.REG.STRT.BUS.DFRN,76.3,76.9,77.1,76.9,81.8,82.7,82.7,81.5,84.2,84.9,90.4,90.5,93.9,93.9,95.5,96,96.2
Uzbekistan,UZB,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,14.4,12.8,11.5,11.7,11.9,8.1,10.1,10.8,5.3,3.8,3.5,3.3,3.4,3.2,3.1,3.1,2.2
Uzbekistan,UZB,Starting a business: Cost - Women (% of income per capita),IC.REG.COST.PC.FE.ZS,14.4,12.8,11.5,11.7,11.9,8.1,10.1,10.8,5.3,3.8,3.5,3.3,3.4,3.2,3.1,3.1,2.2
Uzbekistan,UZB,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,10,10,10,10,9,9,9,9,8,8,6,6,4,4,3,3,3
Uzbekistan,UZB,Starting a business: Procedures required - Women (number),IC.REG.PROC.FE.NO,10,10,10,10,9,9,9,9,8,8,6,6,4,4,3,3,3
Vanuatu,VUT,Ease of doing business score (DB15 methodology),IC.BUS.EASE.DFRN.DB15,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,Getting credit (DB05-14 methodology) - Score,IC.CRED.ACC.CRD.DB0514.DFRN,..,31.3,31.3,31.3,31.3,50,56.3,56.3,56.3,56.3,68.8,..,..,..,..,..,..
Vanuatu,VUT,Getting credit (DB15-20 methodology) - Score,IC.CRED.ACC.CRD.DB1519.DFRN,..,..,..,..,..,..,..,..,..,..,65,65,70,75,75,75,75
Vanuatu,VUT,Getting electricity (DB16-20 methodology) - Score,IC.ELC.ACES.DFRN.DB1619,..,..,..,..,..,..,..,..,..,..,..,71.6,71.8,72,72,69.1,72.2
Vanuatu,VUT,Getting electricity (DB10-15 methodology) - Score,IC.ELC.ACES.DFRN.DB1015,..,..,..,..,..,..,55.4,55.9,56,74.5,74.6,74.6,..,..,..,..,..
Vanuatu,VUT,Getting electricity: Cost to get electricity (% of income per capita),IC.ELC.ACS.COST,..,..,..,..,..,..,1398.7,1266.1,1238.8,1248.1,1230.1,1229.8,1157.5,1091,1090.4,1035.1,1037.6
Vanuatu,VUT,Getting electricity: Price of electricity (US cents per kWh) (DB16-20 methodology),IC.ELC.PRI.KH.DB1619,..,..,..,..,..,..,..,..,..,..,..,49.7,41.1,33.8,35.1,43.6,38.2
Vanuatu,VUT,Global: Ease of doing business score (DB17-20 methodology),IC.BUS.EASE.DFRN.XQ.DB1719,..,..,..,..,..,..,..,..,..,..,..,..,59.3,60.9,60.9,60.7,61.1
Vanuatu,VUT,Global: Ease of doing business score (DB15 methodology),IC.BUS.EASE.DFRN.DB16,..,..,..,..,..,..,..,..,..,..,61.5,62.2,..,..,..,..,..
Vanuatu,VUT,Global: Ease of doing business score (DB10-14 methodology),IC.BUS.EASE.DFRN.DB1014,..,..,..,..,..,..,60.6,60.9,61.5,62.8,64,..,..,..,..,..,..
Vanuatu,VUT,Getting electricity: Total duration and frequency of outages per customer a year (0-3) (DB16-20 methodology),IC.ELC.OUTG.FREQ.DURS.03.DB1619,..,..,..,..,..,..,..,..,..,..,..,1,1,1,1,0,1
Vanuatu,VUT,Rank: Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,107
Vanuatu,VUT,Rank: Getting credit (1=most business-friendly regulations),IC.CRED.ACC.CRD.RK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37
Vanuatu,VUT,Rank: Starting a business (1=most business-friendly regulations),IC.REG.STRT.BUS.RK.DB19,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,137
Vanuatu,VUT,Starting a business - Score,IC.REG.STRT.BUS.DFRN,71.1,69.3,67.6,68.3,69.3,69.3,71.3,72,75.7,75.6,75.3,75.3,75.5,81.2,81.2,81.5,81.5
Vanuatu,VUT,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,66.9,81.8,83.5,78,69.9,69.7,53.5,48.2,47.1,47.2,46.2,46.2,44.2,44.3,44.4,42,42.5
Vanuatu,VUT,Starting a business: Cost - Women (% of income per capita),IC.REG.COST.PC.FE.ZS,66.9,81.8,83.5,78,69.9,69.7,53.5,48.2,47.1,47.2,46.2,46.2,44.2,44.3,44.4,42,42.5
Vanuatu,VUT,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,7,7,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7
Vanuatu,VUT,Starting a business: Procedures required - Women (number),IC.REG.PROC.FE.NO,7,7,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7
"Venezuela, RB",VEN,Ease of doing business score (DB15 methodology),IC.BUS.EASE.DFRN.DB15,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,Getting credit (DB05-14 methodology) - Score,IC.CRED.ACC.CRD.DB0514.DFRN,..,37.5,37.5,12.5,12.5,12.5,12.5,31.3,31.3,37.5,43.8,..,..,..,..,..,..
"Venezuela, RB",VEN,Getting credit (DB15-20 methodology) - Score,IC.CRED.ACC.CRD.DB1519.DFRN,..,..,..,..,..,..,..,..,..,..,40,40,40,40,40,40,40
"Venezuela, RB",VEN,Getting electricity (DB16-20 methodology) - Score,IC.ELC.ACES.DFRN.DB1619,..,..,..,..,..,..,..,..,..,..,..,42.9,39.6,16.8,16.8,40.4,39.8
"Venezuela, RB",VEN,Getting electricity (DB10-15 methodology) - Score,IC.ELC.ACES.DFRN.DB1015,..,..,..,..,..,..,56.9,57,57.5,58.8,58.4,57.2,..,..,..,..,..
"Venezuela, RB",VEN,Getting electricity: Cost to get electricity (% of income per capita),IC.ELC.ACS.COST,..,..,..,..,..,..,1494.5,1460.2,1341.1,1022.6,1133.7,714.1,1783.3,18867.2,16713.5,465.3,650.7
"Venezuela, RB",VEN,Getting electricity: Price of electricity (US cents per kWh) (DB16-20 methodology),IC.ELC.PRI.KH.DB1619,..,..,..,..,..,..,..,..,..,..,..,954.7,820.7,1038,704.6,653.9,123.8
"Venezuela, RB",VEN,Global: Ease of doing business score (DB17-20 methodology),IC.BUS.EASE.DFRN.XQ.DB1719,..,..,..,..,..,..,..,..,..,..,..,..,34.1,31.1,30,32.1,30.2
"Venezuela, RB",VEN,Global: Ease of doing business score (DB15 methodology),IC.BUS.EASE.DFRN.DB16,..,..,..,..,..,..,..,..,..,..,38.7,39.8,..,..,..,..,..
"Venezuela, RB",VEN,Global: Ease of doing business score (DB10-14 methodology),IC.BUS.EASE.DFRN.DB1014,..,..,..,..,..,..,37.1,38.8,38.5,39.6,39,..,..,..,..,..,..
"Venezuela, RB",VEN,Getting electricity: Total duration and frequency of outages per customer a year (0-3) (DB16-20 methodology),IC.ELC.OUTG.FREQ.DURS.03.DB1619,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0
"Venezuela, RB",VEN,Rank: Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,188
"Venezuela, RB",VEN,Rank: Getting credit (1=most business-friendly regulations),IC.CRED.ACC.CRD.RK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,132
"Venezuela, RB",VEN,Rank: Starting a business (1=most business-friendly regulations),IC.REG.STRT.BUS.RK.DB19,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,190
"Venezuela, RB",VEN,Starting a business - Score,IC.REG.STRT.BUS.DFRN,47.5,48.2,49.3,48.3,48.7,46.6,47,46.2,46.7,46.5,45.5,43.8,38.9,32.9,25,25,25
"Venezuela, RB",VEN,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,43.9,37.9,28.8,25.4,10,26.8,24,30.2,26.1,27.7,35.6,49.9,89,136.8,352.2,393,211.8
"Venezuela, RB",VEN,Starting a business: Cost - Women (% of income per capita),IC.REG.COST.PC.FE.ZS,43.9,37.9,28.8,25.4,10,26.8,24,30.2,26.1,27.7,35.6,49.9,89,136.8,352.2,393,211.8
"Venezuela, RB",VEN,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,16,16,16,17,18,18,18,19,19,19,19,20,20,20,20,20,20
"Venezuela, RB",VEN,Starting a business: Procedures required - Women (number),IC.REG.PROC.FE.NO,16,16,16,17,18,18,18,19,19,19,19,20,20,20,20,20,20
Vietnam,VNM,Ease of doing business score (DB15 methodology),IC.BUS.EASE.DFRN.DB15,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,Getting credit (DB05-14 methodology) - Score,IC.CRED.ACC.CRD.DB0514.DFRN,..,31.3,31.3,31.3,62.5,68.8,68.8,68.8,68.8,68.8,68.8,..,..,..,..,..,..
Vietnam,VNM,Getting credit (DB15-20 methodology) - Score,IC.CRED.ACC.CRD.DB1519.DFRN,..,..,..,..,..,..,..,..,..,..,65,65,70,70,75,75,80
Vietnam,VNM,Getting electricity (DB16-20 methodology) - Score,IC.ELC.ACES.DFRN.DB1619,..,..,..,..,..,..,..,..,..,..,..,56.9,68.6,72.2,78.7,87.9,88.2
Vietnam,VNM,Getting electricity (DB10-15 methodology) - Score,IC.ELC.ACES.DFRN.DB1015,..,..,..,..,..,..,55.8,57,58.5,61.1,62.2,63.4,..,..,..,..,..
Vietnam,VNM,Getting electricity: Cost to get electricity (% of income per capita),IC.ELC.ACS.COST,..,..,..,..,..,..,3274,2984.3,2609.3,1988.3,1726.4,1432.8,1322.6,1261.3,1191.8,1087.3,994.2
Vietnam,VNM,Getting electricity: Price of electricity (US cents per kWh) (DB16-20 methodology),IC.ELC.PRI.KH.DB1619,..,..,..,..,..,..,..,..,..,..,..,12,11.6,11.6,12,12.3,12.5
Vietnam,VNM,Global: Ease of doing business score (DB17-20 methodology),IC.BUS.EASE.DFRN.XQ.DB1719,..,..,..,..,..,..,..,..,..,..,..,..,62.6,65.3,67,68.6,69.8
Vietnam,VNM,Global: Ease of doing business score (DB15 methodology),IC.BUS.EASE.DFRN.DB16,..,..,..,..,..,..,..,..,..,..,61.9,62.2,..,..,..,..,..
Vietnam,VNM,Global: Ease of doing business score (DB10-14 methodology),IC.BUS.EASE.DFRN.DB1014,..,..,..,..,..,..,59.5,60.3,60.5,61.1,61.3,..,..,..,..,..,..
Vietnam,VNM,Getting electricity: Total duration and frequency of outages per customer a year (0-3) (DB16-20 methodology),IC.ELC.OUTG.FREQ.DURS.03.DB1619,..,..,..,..,..,..,..,..,..,..,..,0,0,1,1,2,2
Vietnam,VNM,Rank: Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70
Vietnam,VNM,Rank: Getting credit (1=most business-friendly regulations),IC.CRED.ACC.CRD.RK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25
Vietnam,VNM,Rank: Starting a business (1=most business-friendly regulations),IC.REG.STRT.BUS.RK.DB19,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,115
Vietnam,VNM,Starting a business - Score,IC.REG.STRT.BUS.DFRN,66.1,71.3,73.1,72.3,75.1,75.5,75.9,77.8,78,79.2,78.9,79.2,82.7,81.8,82,84.8,85.1
Vietnam,VNM,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,31.9,30.6,27.6,24.3,20,16.8,13.3,12.1,10.7,8.8,7.7,5.3,4.9,4.6,6.5,6.1,5.6
Vietnam,VNM,Starting a business: Cost - Women (% of income per capita),IC.REG.COST.PC.FE.ZS,31.9,30.6,27.6,24.3,20,16.8,13.3,12.1,10.7,8.8,7.7,5.3,4.9,4.6,6.5,6.1,5.6
Vietnam,VNM,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,11,10,10,10,10,10,10,9,9,9,9,9,9,9,9,8,8
Vietnam,VNM,Starting a business: Procedures required - Women (number),IC.REG.PROC.FE.NO,11,10,10,10,10,10,10,9,9,9,9,9,9,9,9,8,8
West Bank and Gaza,PSE,Ease of doing business score (DB15 methodology),IC.BUS.EASE.DFRN.DB15,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Getting credit (DB05-14 methodology) - Score,IC.CRED.ACC.CRD.DB0514.DFRN,..,6.3,6.3,6.3,6.3,25,25,25,25,31.3,37.5,..,..,..,..,..,..
West Bank and Gaza,PSE,Getting credit (DB15-20 methodology) - Score,IC.CRED.ACC.CRD.DB1519.DFRN,..,..,..,..,..,..,..,..,..,..,35,35,40,40,80,80,80
West Bank and Gaza,PSE,Getting electricity (DB16-20 methodology) - Score,IC.ELC.ACES.DFRN.DB1619,..,..,..,..,..,..,..,..,..,..,..,69.4,72.8,74.4,71.5,74.2,74.9
West Bank and Gaza,PSE,Getting electricity (DB10-15 methodology) - Score,IC.ELC.ACES.DFRN.DB1015,..,..,..,..,..,..,75.5,75.5,75.2,75.6,75.9,75.9,..,..,..,..,..
West Bank and Gaza,PSE,Getting electricity: Cost to get electricity (% of income per capita),IC.ELC.ACS.COST,..,..,..,..,..,..,1640.1,1634.1,1702.9,1620.2,1540.3,1547.7,1462.5,1541,1475.3,1614.8,1383.9
West Bank and Gaza,PSE,Getting electricity: Price of electricity (US cents per kWh) (DB16-20 methodology),IC.ELC.PRI.KH.DB1619,..,..,..,..,..,..,..,..,..,..,..,18.2,16,15.8,15.7,17.1,17.6
West Bank and Gaza,PSE,Global: Ease of doing business score (DB17-20 methodology),IC.BUS.EASE.DFRN.XQ.DB1719,..,..,..,..,..,..,..,..,..,..,..,..,54.2,55.5,59.3,59.7,60
West Bank and Gaza,PSE,Global: Ease of doing business score (DB15 methodology),IC.BUS.EASE.DFRN.DB16,..,..,..,..,..,..,..,..,..,..,51.7,52.4,..,..,..,..,..
West Bank and Gaza,PSE,Global: Ease of doing business score (DB10-14 methodology),IC.BUS.EASE.DFRN.DB1014,..,..,..,..,..,..,50.1,49.6,49.6,50.6,52.9,..,..,..,..,..,..
West Bank and Gaza,PSE,Getting electricity: Total duration and frequency of outages per customer a year (0-3) (DB16-20 methodology),IC.ELC.OUTG.FREQ.DURS.03.DB1619,..,..,..,..,..,..,..,..,..,..,..,0,1,1,0,1,1
West Bank and Gaza,PSE,Rank: Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,117
West Bank and Gaza,PSE,Rank: Getting credit (1=most business-friendly regulations),IC.CRED.ACC.CRD.RK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25
West Bank and Gaza,PSE,Rank: Starting a business (1=most business-friendly regulations),IC.REG.STRT.BUS.RK.DB19,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,173
West Bank and Gaza,PSE,Starting a business - Score,IC.REG.STRT.BUS.DFRN,..,47.9,47.9,43,45.8,53.6,47.2,42,41.7,46.4,63.4,64.3,64.8,69.4,69.6,69.4,70.2
West Bank and Gaza,PSE,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,..,92.9,92.9,122.3,108.2,80.9,55.8,94.4,97,92,86.5,87.2,83.3,46.8,45,46.8,40.3
West Bank and Gaza,PSE,Starting a business: Cost - Women (% of income per capita),IC.REG.COST.PC.FE.ZS,..,92.9,92.9,122.3,108.2,80.9,55.8,94.4,97,92,86.5,87.2,83.3,46.8,45,46.8,40.3
West Bank and Gaza,PSE,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,..,13,13,13,13,12,12,12,12,12,10,10,10,10,10,10,10
West Bank and Gaza,PSE,Starting a business: Procedures required - Women (number),IC.REG.PROC.FE.NO,..,14,14,14,14,13,13,13,13,13,11,11,11,11,11,11,11
"Yemen, Rep.",YEM,Ease of doing business score (DB15 methodology),IC.BUS.EASE.DFRN.DB15,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Getting credit (DB05-14 methodology) - Score,IC.CRED.ACC.CRD.DB0514.DFRN,..,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,..,..,..,..,..,..
"Yemen, Rep.",YEM,Getting credit (DB15-20 methodology) - Score,IC.CRED.ACC.CRD.DB1519.DFRN,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0
"Yemen, Rep.",YEM,Getting electricity (DB16-20 methodology) - Score,IC.ELC.ACES.DFRN.DB1619,..,..,..,..,..,..,..,..,..,..,..,50.1,0,0,0,0,0
"Yemen, Rep.",YEM,Getting electricity (DB10-15 methodology) - Score,IC.ELC.ACES.DFRN.DB1015,..,..,..,..,..,..,71.3,71.5,73.2,65,66.3,66.7,..,..,..,..,..
"Yemen, Rep.",YEM,Getting electricity: Cost to get electricity (% of income per capita),IC.ELC.ACS.COST,..,..,..,..,..,..,5024.5,4973.4,4569.8,3921.2,3604,3492.6,..,..,..,..,..
"Yemen, Rep.",YEM,Getting electricity: Price of electricity (US cents per kWh) (DB16-20 methodology),IC.ELC.PRI.KH.DB1619,..,..,..,..,..,..,..,..,..,..,..,9.6,..,..,..,..,..
"Yemen, Rep.",YEM,Global: Ease of doing business score (DB17-20 methodology),IC.BUS.EASE.DFRN.XQ.DB1719,..,..,..,..,..,..,..,..,..,..,..,..,38.4,31.2,31.3,30.7,31.8
"Yemen, Rep.",YEM,Global: Ease of doing business score (DB15 methodology),IC.BUS.EASE.DFRN.DB16,..,..,..,..,..,..,..,..,..,..,53.8,53.7,..,..,..,..,..
"Yemen, Rep.",YEM,Global: Ease of doing business score (DB10-14 methodology),IC.BUS.EASE.DFRN.DB1014,..,..,..,..,..,..,57,56.9,58.2,55.9,56.4,..,..,..,..,..,..
"Yemen, Rep.",YEM,Getting electricity: Total duration and frequency of outages per customer a year (0-3) (DB16-20 methodology),IC.ELC.OUTG.FREQ.DURS.03.DB1619,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..
"Yemen, Rep.",YEM,Rank: Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,187
"Yemen, Rep.",YEM,Rank: Getting credit (1=most business-friendly regulations),IC.CRED.ACC.CRD.RK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,186
"Yemen, Rep.",YEM,Rank: Starting a business (1=most business-friendly regulations),IC.REG.STRT.BUS.RK.DB19,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,156
"Yemen, Rep.",YEM,Starting a business - Score,IC.REG.STRT.BUS.DFRN,15,17.3,17.3,17.3,19.9,75.6,78.5,78.6,78.4,72.9,73.6,73.6,73.4,71.6,72.7,67,76.8
"Yemen, Rep.",YEM,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,257,269.3,240.2,228,178.8,93,83,82.1,83.8,71.9,66.1,66.3,68,82.2,73.5,118.8,40.2
"Yemen, Rep.",YEM,Starting a business: Cost - Women (% of income per capita),IC.REG.COST.PC.FE.ZS,257,269.3,240.2,228,178.8,93,83,82.1,83.8,71.9,66.1,66.3,68,82.2,73.5,118.8,40.2
"Yemen, Rep.",YEM,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,12,12,12,12,12,7,6,6,6,6,6,6,6,6,6,6,6
"Yemen, Rep.",YEM,Starting a business: Procedures required - Women (number),IC.REG.PROC.FE.NO,13,13,13,13,13,8,7,7,7,7,7,7,7,7,7,7,7
Zambia,ZMB,Ease of doing business score (DB15 methodology),IC.BUS.EASE.DFRN.DB15,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Zambia,ZMB,Getting credit (DB05-14 methodology) - Score,IC.CRED.ACC.CRD.DB0514.DFRN,..,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,87.5,87.5,..,..,..,..,..,..
Zambia,ZMB,Getting credit (DB15-20 methodology) - Score,IC.CRED.ACC.CRD.DB1519.DFRN,..,..,..,..,..,..,..,..,..,..,65,70,75,75,95,95,95
Zambia,ZMB,Getting electricity (DB16-20 methodology) - Score,IC.ELC.ACES.DFRN.DB1619,..,..,..,..,..,..,..,..,..,..,..,55.7,59,47,47.4,61.2,62.1
Zambia,ZMB,Getting electricity (DB10-15 methodology) - Score,IC.ELC.ACES.DFRN.DB1015,..,..,..,..,..,..,73.3,73.4,73.4,73.5,73.8,57.6,..,..,..,..,..
Zambia,ZMB,Getting electricity: Cost to get electricity (% of income per capita),IC.ELC.ACS.COST,..,..,..,..,..,..,298.3,281.6,281.7,246.1,183.9,4119.7,3063.3,2877.2,2767.5,2329.1,2035.6
Zambia,ZMB,Getting electricity: Price of electricity (US cents per kWh) (DB16-20 methodology),IC.ELC.PRI.KH.DB1619,..,..,..,..,..,..,..,..,..,..,..,4.5,4.8,3.8,4.7,4.7,4.6
Zambia,ZMB,Global: Ease of doing business score (DB17-20 methodology),IC.BUS.EASE.DFRN.XQ.DB1719,..,..,..,..,..,..,..,..,..,..,..,..,60.5,60.3,64.2,65.7,66.9
Zambia,ZMB,Global: Ease of doing business score (DB15 methodology),IC.BUS.EASE.DFRN.DB16,..,..,..,..,..,..,..,..,..,..,60.3,58.4,..,..,..,..,..
Zambia,ZMB,Global: Ease of doing business score (DB10-14 methodology),IC.BUS.EASE.DFRN.DB1014,..,..,..,..,..,..,58.2,58.1,58.1,61.6,62.6,..,..,..,..,..,..
Zambia,ZMB,Getting electricity: Total duration and frequency of outages per customer a year (0-3) (DB16-20 methodology),IC.ELC.OUTG.FREQ.DURS.03.DB1619,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0
Zambia,ZMB,Rank: Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85
Zambia,ZMB,Rank: Getting credit (1=most business-friendly regulations),IC.CRED.ACC.CRD.RK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4
Zambia,ZMB,Rank: Starting a business (1=most business-friendly regulations),IC.REG.STRT.BUS.RK.DB19,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,117
Zambia,ZMB,Starting a business - Score,IC.REG.STRT.BUS.DFRN,77.9,78.1,78.3,78.4,78.8,82.9,82.9,83,83.2,81.8,85.1,84.9,84.9,84.8,84.9,85.1,84.9
Zambia,ZMB,Starting a business: Cost - Men (% of income per capita),IC.REG.COST.PC.MA.ZS,33.2,31.7,30.3,29.9,30.5,28.6,28.4,27.9,26.9,27,32.6,33.7,34.3,34.7,34.2,32.8,34
Zambia,ZMB,Starting a business: Cost - Women (% of income per capita),IC.REG.COST.PC.FE.ZS,33.2,31.7,30.3,29.9,30.5,28.6,28.4,27.9,26.9,27,32.6,33.7,34.3,34.7,34.2,32.8,34
Zambia,ZMB,Starting a business: Procedures required - Men (number),IC.REG.PROC.MA.NO,7,7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7
Zambia,ZMB,Starting a business: Procedures required - Women (number),IC.REG.PROC.FE.NO,7,7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7
Zimbabwe,ZWE,Ease of doing business score (DB15 methodology),IC.BUS.EASE.DFRN.DB15,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Zimbabwe,ZWE,Getting credit (DB05-14 methodology) - Score,IC.CRED.ACC.CRD.DB0514.DFRN,..,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,..,..,..,..,..,..
Zimbabwe,ZWE,Getting credit (DB15-20 methodology) - Score,IC.CRED.ACC.CRD.DB1519.DFRN,..,..,..,..,..,..,..,..,..,..,45,45,50,50,45,55,65
